"","SamplingTime","TrainRiskP","TrainRiskAUC","TestRiskP","TestRiskAUC","TCGARiskP","TCGARiskAUC","GEO1RiskP","GEO1RiskAUC","GEO2RiskP","GEO2RiskAUC","GeneNums"
"377",418,0.00338213586920865,0.846198643846154,0.02693336233294,0.733907464227559,0.000255287032505477,0.762710977269166,NA,NA,NA,NA,3
"378",419,2.7382647415116e-09,0.947961945249842,0.408309737033751,0.678452434643729,4.10996491950483e-06,0.857787370613117,NA,NA,NA,NA,11
"379",420,2.04596240341291e-07,0.869710796051311,0.586046535435688,0.707631054003489,4.31542681399882e-05,0.787664139603107,NA,NA,NA,NA,8
"380",421,1.1590479301824e-08,0.94559004275136,0.242209446198612,0.716476102291282,1.01464749304702e-06,0.788205736045498,NA,NA,NA,NA,10
"381",423,1.38614012717983e-06,0.959190270982265,0.0332127124265701,0.713248893600193,7.52408117828789e-07,0.836466187388937,NA,NA,NA,NA,11
"382",424,5.5231589788603e-12,0.995852638135313,0.561624440117211,0.685166282595363,8.42428365329345e-09,0.848353516063201,NA,NA,NA,NA,19
"383",425,3.49567115489081e-05,0.841033239975991,0.00710064980160542,0.786866627980851,4.82433349737563e-07,0.811202006933742,NA,NA,NA,NA,8
"384",426,6.41114947965256e-12,0.960455165631742,0.308336439639886,0.768210727843308,1.50683153600121e-08,0.858604602900509,NA,NA,NA,NA,15
"385",427,0.000358832444741235,0.844576321550343,0.0392863165210307,0.656585865195108,0.00027905682072246,0.746698927047763,NA,NA,NA,NA,2
"386",428,4.47404145735047e-10,0.923833070622387,0.661659739245028,0.68189106347357,1.64465772388636e-06,0.830611550188121,NA,NA,NA,NA,12
"387",429,2.65117236373997e-10,0.920060054077269,0.0844173575168608,0.651147468522661,8.26826101380431e-07,0.78859054907826,NA,NA,NA,NA,9
"388",430,1.50457163126749e-06,0.965423786936994,0.0428304571417954,0.766424221890341,0.000274194528055663,0.794643044123763,NA,NA,NA,NA,12
"389",431,4.22128593415877e-12,0.987488504846552,0.516757714332694,0.602101500106494,8.99681009158157e-05,0.847855538017807,NA,NA,NA,NA,14
"390",432,2.74817825713397e-07,0.946981227131194,0.696866935595047,0.74977534237069,2.21073730316854e-05,0.830596946942606,NA,NA,NA,NA,11
"391",433,1.22765316741005e-14,0.998210345902283,0.0183722994509984,0.717897875568395,1.56605612687405e-11,0.867274951284437,NA,NA,NA,NA,24
"392",434,7.92324909466223e-07,0.987762422285638,0.00386353243873162,0.784489099346132,5.70667681658637e-08,0.867564618631356,NA,NA,NA,NA,13
"393",435,7.87179696000177e-06,0.904416826114285,0.0118840120847795,0.727741891182452,1.15472998060202e-05,0.789755836902564,NA,NA,NA,NA,6
"394",436,4.94799397915839e-05,0.862508889852349,0.425413406182094,0.653110978353981,0.00260538610350134,0.726417357849336,NA,NA,NA,NA,4
"395",437,1.2583450835118e-09,0.931471029931985,0.459886976537439,0.583909141086957,5.73653312983932e-07,0.77221428652831,NA,NA,NA,NA,11
"396",438,9.03101860796163e-09,0.960942151379216,0.051387395732234,0.657683780210362,9.49792241993608e-07,0.801442869770536,NA,NA,NA,NA,13
"397",440,0.000135912269412762,0.786832751171376,0.254371070372265,0.633416974999805,0.000505319555556283,0.703810611676326,NA,NA,NA,NA,2
"398",442,6.44279936823718e-08,0.943730040664576,0.19427431927354,0.655381219868563,1.21682525799658e-06,0.795251723688389,NA,NA,NA,NA,10
"399",443,0.000289513379068662,0.775629208535982,0.00491812590332267,0.760328851285551,1.93903281518699e-05,0.757850750709229,NA,NA,NA,NA,3
"400",444,1.65620306789258e-08,0.902636471342166,0.0302917170827306,0.66707811452168,5.45959960512038e-08,0.786627199295715,NA,NA,NA,NA,9
"401",445,1.93540893871596e-06,0.866129895306131,0.261842637327415,0.607678170718464,9.3739571483434e-06,0.744205825821579,NA,NA,NA,NA,5
"402",446,2.45843495813999e-08,0.951949710043925,0.0556113858767746,0.696191986962116,1.87387869819048e-06,0.782707652754509,NA,NA,NA,NA,10
"403",447,4.4340496247561e-08,0.913760972210607,0.20951552518059,0.895452087431265,1.18628310584694e-07,0.899230099778482,NA,NA,NA,NA,11
"404",448,1.16463838747834e-07,0.920966455492407,0.0583976586857433,0.737752626555539,1.78828572215926e-07,0.850170844203593,NA,NA,NA,NA,7
"405",450,6.27888391385382e-08,0.924235329943008,0.881577838541307,0.594546308565687,2.61665619455227e-05,0.794045721141979,NA,NA,NA,NA,9
"406",451,2.63851891600243e-08,0.946174717344344,0.121902226714489,0.727499001176779,2.41063122858725e-06,0.843030843999259,NA,NA,NA,NA,12
"407",452,0.000183883374446433,0.872736391613755,0.0752105026300385,0.632870995819913,7.21879544251021e-05,0.757040941930312,NA,NA,NA,NA,4
"408",453,2.85939489862806e-07,0.91594779443197,0.754362951768558,0.627743100464684,0.000293639654221996,0.760401219419143,NA,NA,NA,NA,9
"409",454,3.02426435592735e-11,0.950873432222208,0.047537362178111,0.726873951855838,2.90881866485749e-09,0.830550117159529,NA,NA,NA,NA,13
"410",455,2.36983496559484e-05,0.899420748603525,0.0215784196441435,0.764114812739727,1.40012632116904e-05,0.821231864125414,NA,NA,NA,NA,7
"411",456,7.18103246083015e-10,0.931124515485025,0.163014030558525,0.757361838218305,6.98715491204862e-07,0.841166809740793,NA,NA,NA,NA,13
"412",457,3.95125058212954e-08,0.908518931868126,0.566101440188769,0.648082244518226,1.45538632355011e-05,0.790325655276052,NA,NA,NA,NA,9
"413",458,4.97049921211335e-08,0.929004935265055,0.479087388350373,0.596254517591671,2.48449215124143e-06,0.763133517650108,NA,NA,NA,NA,10
"414",459,6.52492856985258e-06,0.920476087392907,0.101734885579322,0.774402699861613,3.87389419976298e-07,0.808187916216866,NA,NA,NA,NA,12
"415",460,6.11189482694067e-06,0.880123600659515,0.880058392346367,0.661806675467539,0.000429813635496875,0.797572978854445,NA,NA,NA,NA,13
"416",461,3.10294127571944e-05,0.854406383614858,0.156867418543889,0.666985616803829,0.000247535772080172,0.71978432542775,NA,NA,NA,NA,3
"417",462,6.61761126963326e-06,0.828776027210706,0.377141370241653,0.664244491833341,0.000390451065508213,0.72772171560289,NA,NA,NA,NA,5
"418",464,1.0159651033871e-07,0.974264560323087,0.0164232587436059,0.671468920159323,5.44645810435908e-07,0.76881806230712,NA,NA,NA,NA,12
"419",465,5.78891633901661e-09,0.920422835237191,0.998347569625035,0.662866973570227,5.49209956209216e-05,0.788940741690786,NA,NA,NA,NA,9
"420",467,0.000236562333216311,0.870118674700402,0.0923029124677257,0.716372271402912,5.79893049858863e-05,0.795504918383327,NA,NA,NA,NA,9
"421",468,6.03153489858304e-10,0.929080745395626,0.880798149681688,0.615663012080899,4.12621682457934e-05,0.807206989925115,NA,NA,NA,NA,9
"422",469,4.22480894097129e-07,0.837748339117208,0.337621640303493,0.69710456235543,3.57106856403253e-05,0.757478128266956,NA,NA,NA,NA,4
"423",470,4.82732846545072e-10,0.986298193014682,0.00132111851651155,0.715007836559204,2.31706432603607e-11,0.838848349243556,NA,NA,NA,NA,12
"424",471,1.06720755996205e-10,0.990400015072574,0.0212388364961452,0.742293573020824,2.54083388730001e-10,0.869261525434715,NA,NA,NA,NA,13
"425",472,4.97610267579785e-10,0.949466629761986,0.227057288812178,0.685403022910028,9.16365258416788e-07,0.81838798460172,NA,NA,NA,NA,12
"426",473,0.00106803043727805,0.821195048047586,0.280201360559147,0.693428001473378,0.00174504217678344,0.725820278967041,NA,NA,NA,NA,3
"427",474,9.01513123377825e-07,0.964032811678752,0.0128670429496027,0.779477780588007,1.0189256956405e-07,0.858610812537413,NA,NA,NA,NA,12
"428",475,6.35428600058001e-10,0.929379329942751,0.721215221726451,0.620795858180034,7.31793759125283e-06,0.779975575839885,NA,NA,NA,NA,8
"429",476,6.57831366683348e-08,0.95581976385153,0.371029757365252,0.634733759796229,9.77180384577726e-05,0.757593173976219,NA,NA,NA,NA,8
"430",477,4.28719421012693e-05,0.820090155695305,0.131173594177824,0.624618705849317,0.0001824925081711,0.711175726064775,NA,NA,NA,NA,3
"431",479,5.88122138970052e-10,0.892947369471054,0.205984552888384,0.762542737407793,2.04550818022445e-07,0.837154986479904,NA,NA,NA,NA,10
"432",480,2.88204105388999e-09,0.952931860199651,0.449175151157562,0.726818425047713,2.76579568281555e-06,0.786161478915632,NA,NA,NA,NA,12
"433",481,0.00122833808511309,0.795948059292531,0.371533256995223,0.739625926079489,0.000198675945950502,0.761134051380369,NA,NA,NA,NA,4
"434",482,1.06401004065542e-06,0.85921045579232,0.0926823493296726,0.664816830471795,1.49730625492759e-06,0.782239700950164,NA,NA,NA,NA,9
"435",483,1.16692357825166e-09,0.930210828106544,0.598728813010414,0.680233292256638,6.82535851455872e-07,0.79005606859906,NA,NA,NA,NA,9
"436",484,5.39036577434901e-08,0.978332363046503,0.41314899355024,0.590243551976648,1.94998581339368e-05,0.775676722125492,NA,NA,NA,NA,11
"437",485,6.88437237319654e-06,0.910461917322644,0.101317364089215,0.708102977862096,1.24253874131865e-05,0.789535945010023,NA,NA,NA,NA,8
"438",486,1.36449550764725e-07,0.933738131533859,0.0266361131858092,0.664455548579918,1.88282621612782e-07,0.776544132580956,NA,NA,NA,NA,9
"439",487,0.000202553855523652,0.848774255443857,0.138723154961458,0.669488996553978,8.99475611920898e-06,0.777401926547324,NA,NA,NA,NA,7
"440",488,9.96987270935958e-06,0.904415875278666,0.845546182294576,0.551322050762161,0.000538297039410276,0.715688598512499,NA,NA,NA,NA,7
"441",489,2.09296367932164e-10,0.936938171998634,0.760777700354857,0.528105428721774,6.61597538765712e-06,0.771392752095946,NA,NA,NA,NA,12
"442",491,2.94098818629732e-11,0.940144166908564,0.857674365857348,0.651807039163506,5.26944960653337e-06,0.799558571496678,NA,NA,NA,NA,11
"443",492,4.09400046378103e-08,0.904093819482977,0.000784680970423596,0.69677195564829,2.31720930534266e-10,0.803883544883084,NA,NA,NA,NA,8
"444",493,0.00203398752488452,0.71306275969997,0.00388718038054813,0.72494415084574,8.84206537473396e-05,0.722904728815284,NA,NA,NA,NA,2
"445",494,4.13514967346749e-11,0.995625239743027,0.231803192703669,0.630337985740491,2.52252615339872e-07,0.78737316445762,NA,NA,NA,NA,24
"446",495,2.86954274902769e-07,0.923838981187006,0.0913955973246808,0.668735847282629,4.24135202955702e-07,0.781540424789351,NA,NA,NA,NA,11
"447",496,1.47105981804233e-06,0.928030851004661,0.0430138336540401,0.687499844580204,9.2089605122115e-06,0.786377823256362,NA,NA,NA,NA,7
"448",497,5.43036680065614e-10,0.949341596986675,0.0950882958554656,0.66593403635764,6.35224485450605e-07,0.802266360484037,NA,NA,NA,NA,11
"449",498,0.000467737885596226,0.718059914004277,0.242038788065965,0.645447003318067,9.42887934375795e-06,0.685922821579386,NA,NA,NA,NA,4
"450",499,1.52439638806949e-08,0.976712304987,0.840111972866294,0.561873098572941,0.000558355153117368,0.769451399021097,NA,NA,NA,NA,14
"451",500,0.00580754497586214,0.870641366805583,0.107432434521516,0.64250518502138,0.00293585779706848,0.732064519911224,NA,NA,NA,NA,8
"452",501,0.0010807007715449,0.829998264474393,0.898053389325744,0.587683774324318,0.0148856688788658,0.705698930748229,NA,NA,NA,NA,2
"453",502,3.14335752801056e-05,0.809717470532182,0.454265115375692,0.689950131722964,0.000843666143342248,0.688828620922147,NA,NA,NA,NA,3
"454",503,1.1688137531544e-07,0.925593637806691,0.0362400415981796,0.726961129069179,3.27672655685695e-07,0.836567220273299,NA,NA,NA,NA,9
"455",504,2.96234229640135e-09,1,0.0361968410478345,0.658492578897601,2.15118690021373e-07,0.826876848340776,NA,NA,NA,NA,15
"456",505,6.64731387447713e-09,0.910800034288526,0.0352451727263777,0.789888004235854,2.56534904441265e-08,0.850286304356269,NA,NA,NA,NA,12
"457",506,5.14721323406526e-09,0.988058448825753,0.195578276849207,0.664986087169034,1.03133442207627e-06,0.801703733506719,NA,NA,NA,NA,15
"458",507,1.18219104789527e-08,0.954292259909854,0.665258636714789,0.510441890023973,1.19991861435855e-05,0.746108158857277,NA,NA,NA,NA,12
"459",508,1.37619134423633e-05,0.854388900821863,0.118893449503324,0.674546933679481,0.00016577486176072,0.753796214159179,NA,NA,NA,NA,2
"460",509,2.59583116911008e-07,0.88986929313201,0.372542593354757,0.679115973882404,2.97444708788859e-06,0.792299765156682,NA,NA,NA,NA,7
"461",510,5.97726309758071e-07,0.948206433027165,0.158878923608989,0.641611816110276,1.03470862077171e-05,0.764492555710244,NA,NA,NA,NA,10
"462",511,1.02259965234696e-06,0.886508746296779,0.103795455361771,0.659165405281416,3.78389375329766e-06,0.746439466698179,NA,NA,NA,NA,5
"463",512,1.03389220212292e-08,0.991414200083755,0.845718131638312,0.556950955515623,0.000429405136187151,0.819277815975762,NA,NA,NA,NA,22
"464",513,2.2714532096782e-11,0.997396397272807,0.954570806512294,0.546323267062148,1.02399277527086e-05,0.735591884948262,NA,NA,NA,NA,24
"465",514,2.56342281752174e-11,0.936642573704447,0.123968058081203,0.597289204135597,0.000358494223218897,0.801001391908477,NA,NA,NA,NA,13
"466",516,7.37852583714217e-07,0.926568802544945,0.0258410895908769,0.751689885240907,4.68383816496399e-08,0.82876530639699,NA,NA,NA,NA,12
"467",517,7.12098788701348e-05,0.843193255360152,0.0413502253955295,0.663395318991666,2.43111980239611e-05,0.721746128735805,NA,NA,NA,NA,3
"468",518,7.46434504461337e-11,0.966504009101459,0.926835524485539,0.598299648932811,9.02020147468124e-06,0.802945483009341,NA,NA,NA,NA,15
"469",519,1.30780281430981e-06,0.940566792657153,0.00666899806942743,0.727629568743869,1.68618503202668e-06,0.79730426917641,NA,NA,NA,NA,7
"470",520,0.000104059884242127,0.863465015065821,0.85212251494147,0.625547392106088,0.00791763619935254,0.777906378697022,NA,NA,NA,NA,7
"471",521,4.02911861915217e-09,0.963321236519141,0.359220059083868,0.648738941194521,3.60336512041369e-06,0.810041004130365,NA,NA,NA,NA,9
"472",522,1.29485394316647e-11,0.959209462788282,0.500260291345973,0.604703549461651,5.56916243843706e-06,0.762846356095494,NA,NA,NA,NA,16
"473",523,8.14333265989785e-09,0.904873850707327,0.194611991423388,0.678947740818882,4.92761528958889e-06,0.785794051193397,NA,NA,NA,NA,8
"474",524,2.24469616606213e-07,0.961308104925091,0.221186250191873,0.748909318283104,9.73270228809398e-06,0.797409545107935,NA,NA,NA,NA,10
"475",525,2.19354491787975e-07,0.953445816667028,0.144135245354179,0.756589945483692,3.44897366348683e-06,0.841092451230727,NA,NA,NA,NA,11
"476",526,2.99469410909103e-05,0.804559645638067,0.0350886067618424,0.735201622282449,2.80034273010584e-05,0.765875212776141,NA,NA,NA,NA,4
"477",527,4.2773264742027e-08,0.95372276668999,0.0219015994957375,0.737165695130967,8.71668904569799e-09,0.848798418982814,NA,NA,NA,NA,13
"478",528,1.09444951440032e-07,0.928393640732098,0.10921100320273,0.596159981034989,1.05098445896803e-05,0.76299033287354,NA,NA,NA,NA,11
"479",529,7.24148759752658e-13,0.977400632330249,0.116628437632116,0.652169792548831,2.3045601185109e-10,0.799584797711605,NA,NA,NA,NA,9
"480",530,0.000379599871668069,0.816450864046625,0.088310411424205,0.721414261747594,0.000132595206519393,0.76364344330212,NA,NA,NA,NA,2
"481",531,2.13242020161151e-08,0.927964971269835,0.224988464470468,0.662946110419921,2.31954234749047e-07,0.828787095210775,NA,NA,NA,NA,11
"482",532,2.16569899725127e-07,0.929412087546522,0.0024042951131841,0.699191163759452,2.40141839247368e-09,0.812088742789897,NA,NA,NA,NA,9
"483",533,2.58028202581456e-07,0.934926414201501,0.657705541696868,0.624021647285058,0.000722381758009454,0.800466894782856,NA,NA,NA,NA,12
"484",534,7.50412253245816e-06,0.855272381081483,0.540809468441141,0.628946237042999,0.00201001278652128,0.718186611837242,NA,NA,NA,NA,4
"485",535,4.47292926320235e-07,0.86790893091507,0.0643007827213882,0.706422945997192,6.2841084660199e-06,0.768286819024635,NA,NA,NA,NA,8
"486",536,8.96510350753279e-08,0.923676553057806,0.103174001905899,0.737454926896362,1.7982397951844e-06,0.819905838913699,NA,NA,NA,NA,8
"487",537,2.70632756124927e-07,0.967906841940419,0.736865722192598,0.571722810705871,0.000170073579675754,0.747243641096972,NA,NA,NA,NA,11
"488",538,2.86762115220064e-08,0.98794710669667,0.829134240110549,0.581823561849806,1.15342580449281e-05,0.819208989570424,NA,NA,NA,NA,10
"489",539,1.39561615844279e-07,0.948756238716202,0.142350322595241,0.62081708490712,6.05777227874442e-07,0.821338902406218,NA,NA,NA,NA,11
"490",541,8.28194167214037e-06,0.912297695620734,0.167744224697177,0.693389697590935,4.32986699285378e-05,0.763893559191564,NA,NA,NA,NA,11
"491",542,3.28835595140906e-10,0.977514732278045,0.369795705644527,0.691290313493406,8.09901547205966e-07,0.858263911983269,NA,NA,NA,NA,11
"492",543,1.28312559025556e-07,0.906459148592122,0.671526549971278,0.532653562261322,9.36409978852916e-05,0.738943701291946,NA,NA,NA,NA,12
"493",544,5.74878275959687e-09,0.887115987664085,0.0259698205061155,0.75226363746719,7.17052663153547e-09,0.817497728607312,NA,NA,NA,NA,7
"494",545,4.83129655293723e-09,0.929659726902,0.10351299719426,0.668090660555765,5.57575106355786e-08,0.787503496852164,NA,NA,NA,NA,9
"495",546,2.49391312872722e-08,0.926534017758961,0.480297722509847,0.674184812662266,4.10630374046809e-06,0.804099169357206,NA,NA,NA,NA,11
"496",547,1.43109345099937e-10,0.928472283550869,0.133395127946864,0.70724728942577,5.43808770765103e-07,0.810614840984913,NA,NA,NA,NA,12
"497",548,5.93925040462465e-09,0.977468539301219,0.5554737773262,0.662547456729778,6.01260124304593e-06,0.809311849400406,NA,NA,NA,NA,12
"498",549,1.44448250360602e-08,0.932194266904974,0.657700766130772,0.665975580754469,1.19089827968504e-05,0.817773304981805,NA,NA,NA,NA,12
"499",550,2.8961962436688e-07,0.946929851429454,0.109070015187551,0.62359385581813,8.64614013724604e-07,0.768379671000522,NA,NA,NA,NA,9
"500",551,3.34032666889457e-09,0.911564682197217,0.253391060431829,0.701341628186845,7.44116841021452e-07,0.769677668293682,NA,NA,NA,NA,14
"501",552,2.06061198877322e-05,0.886380092626225,0.0786455753424643,0.715822931862482,5.89083927311391e-05,0.802157333781933,NA,NA,NA,NA,7
"502",554,2.04524216764116e-09,0.965642265260972,0.393269236266231,0.669287809273137,4.22477326614963e-07,0.843768745762286,NA,NA,NA,NA,18
"503",555,5.15930358741841e-10,0.938076786666964,0.717511389001,0.594621104735864,6.41567395090432e-05,0.779512466338672,NA,NA,NA,NA,10
"504",556,3.42009168405095e-08,0.929375246018992,0.2360663572097,0.67315423250116,1.99688558036441e-06,0.809099594180794,NA,NA,NA,NA,10
"505",557,1.29986126129948e-07,0.902461662406181,0.0613772133854097,0.650131081593598,9.08149726203003e-08,0.771573764542346,NA,NA,NA,NA,8
"506",558,9.73936671883914e-08,0.92758093731403,0.517551158236998,0.585098313203273,8.70233446897853e-05,0.732672274132097,NA,NA,NA,NA,8
"507",559,1.05816816105831e-05,0.912444032884526,0.0123233258335858,0.693476862191363,7.88797374841862e-08,0.817928368821534,NA,NA,NA,NA,9
"508",560,0.000112896100250123,0.847641743326635,0.013993468839417,0.668376368425805,1.29961270470799e-05,0.74896990955193,NA,NA,NA,NA,4
"509",561,8.18311515901902e-11,0.97304270144463,0.164895909316691,0.63811909019786,9.49626642643527e-10,0.809110098111012,NA,NA,NA,NA,11
"510",562,0.000197669470492617,0.800923200188914,0.152824094102165,0.695294908170627,0.000276832618149583,0.729127494102125,NA,NA,NA,NA,2
"511",563,0.00010447617384257,0.887383162040075,0.0481236470113532,0.741461678844127,0.000176510167202525,0.819913260291203,NA,NA,NA,NA,5
"512",564,4.0286120033739e-07,0.896010444232461,0.0116871908052714,0.750005284608186,1.05702973397504e-07,0.820111792242492,NA,NA,NA,NA,10
"513",565,8.32220133573073e-05,0.824885016461892,0.345669122044466,0.618117082412606,8.22970399736584e-05,0.706104215205159,NA,NA,NA,NA,3
"514",566,5.17581099655568e-08,0.954265983089848,0.816456854244552,0.658594504775263,0.000181637688814474,0.774949035695825,NA,NA,NA,NA,12
"515",567,8.7235222387532e-12,0.920978035649704,0.156594315024315,0.669714090034903,7.82153370640766e-09,0.820244282197885,NA,NA,NA,NA,13
"516",568,6.90674377500567e-10,0.888631196175268,0.0629251757898585,0.671239186850254,7.98369837391518e-08,0.776380415456341,NA,NA,NA,NA,11
"517",569,1.11131121344376e-06,0.911564355114685,0.404617435938219,0.732609802817336,0.000168589262732493,0.838511613744152,NA,NA,NA,NA,9
"518",570,0.00450065760996448,0.753098661486057,0.35990565639031,0.756171973656947,0.00404380932700029,0.741371437198302,NA,NA,NA,NA,2
"519",571,3.74473634516728e-06,0.913819892512264,0.257578659042256,0.678028458627143,2.78664984119787e-05,0.843711541461105,NA,NA,NA,NA,8
"520",572,4.32487994070443e-11,0.936868107597337,0.210608797064649,0.672034001168371,1.15492051800837e-07,0.832042817590386,NA,NA,NA,NA,12
"521",573,0.00714447563336849,0.825440276995028,0.269643196295022,0.676812871802135,0.00845960302405168,0.746388355055434,NA,NA,NA,NA,2
"522",574,6.76240308029755e-10,0.936954024831847,0.670063939853674,0.714807499870252,1.62912850852286e-05,0.84033547248071,NA,NA,NA,NA,12
"523",575,4.43591351199081e-06,0.837154716831643,0.00174004338339979,0.725239651545903,3.64283807359905e-08,0.782564796193492,NA,NA,NA,NA,3
"524",576,1.76921866828947e-05,0.924099159496113,0.466224153841988,0.581047743945132,0.0139946646756137,0.759871619866978,NA,NA,NA,NA,7
"525",577,3.80979718228109e-07,0.880304166130094,0.415834880581117,0.584277327694125,0.00127276279972708,0.714369145830493,NA,NA,NA,NA,8
"526",578,0.000556888230386036,0.808667284447474,0.136293544119301,0.669411915493674,0.00219646771288332,0.742056444699109,NA,NA,NA,NA,2
"527",579,3.9602286966012e-09,0.891046401732254,0.80919800077207,0.717787249334701,8.63533324478268e-05,0.775677842823927,NA,NA,NA,NA,6
"528",581,5.5924205650851e-06,0.951015475851565,0.185804927196938,0.633295026900449,2.23022801014213e-05,0.77239338823635,NA,NA,NA,NA,12
"529",582,1.73099279767318e-10,0.941817308985222,0.00914180861831507,0.671417865103309,1.215632933548e-09,0.792097410730098,NA,NA,NA,NA,10
"530",583,8.15896039096735e-09,0.902090457494321,0.213622226164926,0.718628670522532,1.33515060220185e-06,0.804144871215408,NA,NA,NA,NA,10
"531",584,8.26987175328008e-11,0.92281980829455,0.766454025182048,0.65967966834516,7.6671007974727e-06,0.785983627362506,NA,NA,NA,NA,8
"532",585,9.41305212521533e-07,0.907819886197534,0.146252545319555,0.619917781315191,5.4457930348232e-06,0.77692453037018,NA,NA,NA,NA,8
"533",586,3.5517245256353e-09,0.957116677693562,0.399867917578531,0.64560861412553,1.68782752353532e-05,0.749127206908337,NA,NA,NA,NA,9
"534",588,3.07550880289881e-08,0.937814425423119,0.484961840951417,0.642146089204913,2.8631555158974e-06,0.801009239103332,NA,NA,NA,NA,11
"535",589,3.76139090560633e-07,0.971813734950211,0.0874147046471671,0.687098577895651,1.8081211867693e-06,0.7957797281133,NA,NA,NA,NA,13
"536",590,7.69599417400912e-09,0.881372197734463,0.458071670483095,0.600638895089161,4.76203303421088e-06,0.758929728930866,NA,NA,NA,NA,8
"537",592,0.000162153899017194,0.849397464602588,0.0162879217741233,0.704593654916043,1.49687706750805e-05,0.783415947267704,NA,NA,NA,NA,8
"538",593,6.95200322171807e-09,0.921040809611752,0.0380340949514076,0.628513954840809,7.88648787930347e-09,0.756508587945362,NA,NA,NA,NA,12
"539",594,1.66279087306418e-08,0.943815363480289,0.621380554722359,0.738258164463969,0.000279100788956333,0.862116481049806,NA,NA,NA,NA,12
"540",595,2.37977874936813e-09,0.844357821457737,0.314531271044344,0.673160211759054,2.66546651245525e-06,0.757938487517889,NA,NA,NA,NA,8
"541",596,3.10306020296585e-07,0.890074362606889,0.0225119524569932,0.635093985394383,1.06236825780557e-06,0.735822307607735,NA,NA,NA,NA,6
"542",597,5.38498068911167e-08,0.942394215859134,0.78841422699618,0.674733958250657,5.10683526835635e-05,0.772545369548137,NA,NA,NA,NA,10
"543",598,1.40917696614829e-05,0.850509272268647,0.426502133932048,0.6117529576078,0.00110839974264694,0.700488985449768,NA,NA,NA,NA,3
"544",599,1.19617034118356e-13,0.973813579300615,0.689267773117085,0.650917242989526,1.52041525097936e-05,0.823386320348593,NA,NA,NA,NA,13
"545",600,5.99681680899172e-09,0.950462033167322,0.420917641954861,0.561129840256876,5.78610180613411e-07,0.768394725236525,NA,NA,NA,NA,11
"546",601,1.66570008517176e-06,0.868478303374456,0.199092233878972,0.676001708095794,0.000168756530197747,0.764376897963053,NA,NA,NA,NA,7
"547",602,9.11955713339338e-10,0.966833420716704,0.208635275299794,0.662386132347733,3.04792503176725e-07,0.788228475341752,NA,NA,NA,NA,10
"548",603,1.51555213405771e-05,0.896004210504157,0.00325357173821945,0.674791591579279,2.82668428657311e-07,0.768644277889025,NA,NA,NA,NA,11
"549",604,0.00273373712110232,0.806526453032677,0.0407489742818881,0.710074933694412,0.000313618992183293,0.756363422618646,NA,NA,NA,NA,3
"550",605,2.44276889567273e-12,0.919048261078002,0.0139439672485676,0.729294162114357,2.07699529056862e-09,0.828493938520915,NA,NA,NA,NA,12
"551",606,4.65446893859856e-06,0.853701773737383,0.259373185275253,0.692910983704669,0.000198526969253702,0.724606575189631,NA,NA,NA,NA,4
"552",607,1.98690152027952e-08,0.922720630066572,0.709482027178231,0.703511748539936,2.48213471239014e-05,0.781269139783566,NA,NA,NA,NA,6
"553",608,1.30281912878588e-06,0.903379809772621,0.373930028526072,0.64229632147589,1.95852144143402e-05,0.757239777127182,NA,NA,NA,NA,10
"554",610,4.47395318707884e-09,0.916519419515585,0.477500121173189,0.672913378163256,1.32151424047031e-05,0.784570584675436,NA,NA,NA,NA,13
"555",611,1.05033093927468e-11,0.94263711840956,0.105089622017497,0.659372109910821,1.03581663227941e-07,0.794747835252629,NA,NA,NA,NA,11
"556",612,7.37267143876e-09,0.953614862838061,0.126582055446835,0.71672183358694,8.39815972920759e-08,0.844348187169679,NA,NA,NA,NA,10
"557",613,1.6278046421109e-09,0.975123857936284,0.037032220077447,0.70504882229013,5.88711394451445e-09,0.843993537380518,NA,NA,NA,NA,15
"558",614,0.00778240247867521,0.78884804742974,0.423906042253312,0.584831127789848,0.00811499233650343,0.701900315894135,NA,NA,NA,NA,5
"559",615,4.38184257195291e-09,0.991880283464657,0.112851555816519,0.712819328682347,3.7992364397926e-07,0.844717926350978,NA,NA,NA,NA,15
"560",617,4.50095580236237e-06,0.814207260776439,0.627893636914417,0.632440040006598,0.00698639124991749,0.707460087679799,NA,NA,NA,NA,1
"561",621,9.34970303321704e-05,0.951155213685569,0.489909331574594,0.657469079063229,0.00164729935734719,0.756287754235706,NA,NA,NA,NA,7
"562",624,3.25519118480974e-09,0.95770614900434,0.924374145282582,0.627321667632897,1.56197577479877e-06,0.780576070249406,NA,NA,NA,NA,11
"563",625,7.63097268929539e-06,0.795383006442962,0.187929938760491,0.670163987273404,8.92195032867352e-06,0.728757218842176,NA,NA,NA,NA,4
"564",626,1.79428043405365e-05,0.878077796101345,0.547430234308679,0.590931129221321,0.00690669619524978,0.723041435724946,NA,NA,NA,NA,3
"565",627,1.21235367638879e-06,0.890429591119329,0.678830989298254,0.589616042137674,0.000221721515605401,0.731333323472915,NA,NA,NA,NA,5
"566",628,1.23380578121706e-10,0.964266496916285,0.942169189288609,0.641294767965735,2.08888459155228e-06,0.820275081994449,NA,NA,NA,NA,12
"567",630,9.526710820902e-08,0.909051122032083,0.242237228633377,0.671260684519399,3.38058131722649e-05,0.790117333300506,NA,NA,NA,NA,11
