,p_val,avg_logFC,pct.1,pct.2,p_val_adj
PRXL2C,0.0334022024893983,0.0597468710463435,0.381,0.325,1
ZNF875,0.0334158880479905,0.0408323031006022,0.125,0.087,1
ULK2,0.0334550718941771,0.0434713606591506,0.21,0.162,1
TRAPPC12,0.0334714970355163,0.0412098362305734,0.206,0.158,1
CSAD,0.0334876762340488,0.0704483719153971,0.256,0.21,1
LIMK1,0.0334974569511318,0.0338695922347455,0.108,0.073,1
RRNAD1,0.0335310442250276,-0.038234964100786,0.077,0.112,1
USP7,0.0335474324788311,0.0654434653740554,0.406,0.35,1
RXRB,0.0335631054703819,0.046560453637484,0.17,0.127,1
SLC41A3,0.0335662308896584,0.0467258348415355,0.235,0.185,1
DHX37,0.0335725927016963,0.0284877588516263,0.072,0.043,1
TRIB3,0.0336082881960125,-0.0222885284947801,0.017,0.036,1
NUFIP1,0.033611112203361,0.0418403513823238,0.141,0.102,1
KRT81,0.0336159489092063,0.00665771187473144,0.015,0.003,1
CTIF,0.0336399359891245,0.0272222525538578,0.136,0.096,1
FAM135A,0.033642035160969,0.0384814507651237,0.16,0.117,1
GUCY1B1,0.0337145838664478,0.0606530370514229,0.241,0.19,1
NBL1,0.0337248363891878,0.0711329551937705,0.938,0.913,1
GLCCI1,0.0338031737033586,0.0263306540032813,0.108,0.073,1
AFF4,0.0338465126169612,0.0699633032025186,0.587,0.55,1
RNF8,0.0338577014658967,0.0590819448193817,0.323,0.269,1
TACC2,0.0338612330217591,0.0370531217105492,0.103,0.069,1
ARNTL,0.0338638462884836,0.0527368141049406,0.23,0.18,1
PNKD,0.0338821772407121,-0.0491813863341511,0.534,0.606,1
AGFG1,0.0338909379712473,0.0546348109329539,0.303,0.248,1
MFN2,0.0338944100756367,0.0442860595872176,0.146,0.106,1
RNF20,0.0339011043092699,0.0412913480022768,0.231,0.18,1
CBFA2T3,0.0339167112155634,0.0222495918844793,0.072,0.043,1
DSN1,0.0339348179277328,0.0282090822540123,0.09,0.058,1
DBNL,0.0339509208476328,0.0631835774066179,0.399,0.343,1
PHF20,0.0339555936939389,0.0560902237889654,0.423,0.368,1
UBE2F,0.0339982072864899,0.0474067596875549,0.278,0.223,1
NSD1,0.0340324563302829,0.0627202580891241,0.473,0.404,1
GIT1,0.034042953996041,0.0319898651892732,0.121,0.084,1
RAB1B,0.0340747703597435,0.0429447533598256,0.394,0.335,1
C9orf16,0.0340915536906341,-0.0707188912318216,0.774,0.855,1
CASK,0.0340949572767839,0.0437194245219832,0.306,0.248,1
CPSF6,0.0341110758794498,0.0594533381085063,0.316,0.264,1
DOCK11,0.0341316576479322,0.0483476336861776,0.15,0.109,1
RNF217,0.0341563730154862,0.0478806676187,0.201,0.157,1
GTF2E2,0.0341868401609553,0.0517971981728835,0.285,0.231,1
HOMER3,0.0342147014805988,0.0262428854017671,0.376,0.312,1
PRCP,0.0342916017262893,0.0540775298506226,0.381,0.323,1
NET1,0.0343082407456396,0.018161675030019,0.22,0.168,1
ZFC3H1,0.0343282443197359,0.0636351466172719,0.358,0.309,1
PIN1,0.0344424804279489,-0.0571333640729037,0.522,0.587,1
ARRDC1,0.0344473190286333,0.028027530263308,0.1,0.066,1
EHD1,0.0344511243755713,0.0471788426553804,0.178,0.134,1
FAM117B,0.0345025030027383,0.0193174723376837,0.057,0.031,1
ABHD2,0.0345659839375218,0.0520740686577682,0.448,0.383,1
RRS1,0.0345725551670278,0.040033749848687,0.103,0.069,1
CFAP298,0.0345907338565091,0.0521630577061611,0.256,0.206,1
MED9,0.0346193931454112,0.0220783736664426,0.088,0.056,1
ETFRF1,0.0346280456785553,0.0442601539923849,0.326,0.267,1
GNAL,0.034629638968855,0.0522804163790072,0.12,0.084,1
TTLL5,0.03464564947496,0.032346362694224,0.111,0.076,1
LDB1,0.0346663604714791,0.040459408561963,0.225,0.173,1
PRDM2,0.0346955988436467,0.0325153118309978,0.386,0.317,1
CDR2,0.0347004944789154,0.042558454101867,0.2,0.152,1
SLC1A2,0.0347221044090737,0.0533631058520985,0.158,0.117,1
ATXN7L3B,0.0347429301672061,0.0641287877501996,0.649,0.619,1
BCLAF1,0.0347721154584693,0.0774689267462119,0.734,0.715,1
FNBP4,0.034773274598694,0.0577022203301525,0.459,0.399,1
RIOX1,0.0347763553568583,0.0195663959981467,0.038,0.018,1
PHLDB2,0.0347828870947923,0.0857958021233742,0.398,0.34,1
SYTL2,0.0347858843791075,0.0403882969185243,0.146,0.106,1
PRKAR2B,0.034790014357557,0.0749399755780557,0.338,0.284,1
YOD1,0.0348461163166912,0.0399858192521817,0.103,0.069,1
FAM180A,0.0348864314419155,0.0226968301954102,0.038,0.018,1
MSI2,0.0348999843881684,0.050685417604768,0.263,0.211,1
NXNL2,0.0349183445519927,-0.0307519112741255,0.042,0.069,1
SON,0.0349289992747955,0.0493488547848353,0.955,0.936,1
RBM6,0.0349340458099127,0.0480122220291835,0.446,0.381,1
ZNF350,0.0349866568266309,-0.0363034257816252,0.055,0.086,1
SCRN3,0.0349882345241403,0.0391018701800947,0.138,0.099,1
CTSK,0.0350084335891614,0.0769312424836981,0.913,0.906,1
SLC6A1,0.0350226254687489,-0.0259481201081354,0.003,0.015,1
ICOSLG,0.0350512657707968,0.0330541196465156,0.075,0.046,1
TARS3,0.0350681045550193,0.0510051152111693,0.265,0.213,1
ZNF596,0.0351037648240187,0.0179314285859121,0.038,0.018,1
MRPS7,0.0351456087611915,0.038524936723825,0.434,0.366,1
FAM126B,0.0351462370338384,0.0543504183773537,0.176,0.134,1
EPSTI1,0.0351687114527769,0.061669875990416,0.374,0.315,1
JAM3,0.035264100420767,0.0599819553485335,0.371,0.315,1
RAB33B,0.0352663617478028,0.0438759966368094,0.168,0.125,1
OGA,0.0352674091864755,0.0606754387360303,0.388,0.338,1
IFT122,0.0352809295563217,0.0275021987198851,0.121,0.084,1
RAB27A,0.0353094419805697,0.0508446659529029,0.285,0.231,1
ZNF365,0.0353372612470033,0.0226968301954102,0.038,0.018,1
COL5A1,0.0353678893841771,-0.0748298551764,0.819,0.851,1
NCOR2,0.0353841099049485,0.104279811204291,0.517,0.467,1
S1PR1,0.0353904165249255,0.0196765498202024,0.023,0.008,1
MSI1,0.0353904367384199,0.0212933650471077,0.023,0.008,1
HYLS1,0.03544155501772,-0.0217093043340848,0.035,0.061,1
C9orf64,0.0355071485755846,-0.0285289215886094,0.053,0.084,1
ZNF45,0.035513393829693,0.0162786992148524,0.038,0.018,1
ACOX2,0.0356188426621717,0.0240831684106979,0.058,0.033,1
DCLRE1C,0.0356956767373771,0.0340375476365215,0.153,0.112,1
ANO1,0.0357074109091104,0.0732987449305594,0.23,0.183,1
RENBP,0.0357240303885087,0.0164350558960314,0.023,0.008,1
CD6,0.0357688257909052,0.0194583521322321,0.038,0.018,1
MAP4K3,0.0358107454432205,0.0381009247592618,0.283,0.229,1
HS3ST3A1,0.0358124148129205,0.0417228171614347,0.093,0.061,1
CCL3L1,0.0358830575539076,0.0113619770385861,0.05,0.026,1
MAD1L1,0.0358916495972391,0.0148103601690295,0.023,0.008,1
MON2,0.0359004609889854,0.0529983819440508,0.306,0.251,1
VPS50,0.0359196158087524,0.0316437778117351,0.136,0.097,1
GLRB,0.0359828214795977,0.0337928110813195,0.101,0.068,1
TIMM10,0.0360057827041073,0.0538313851424195,0.301,0.248,1
IL11RA,0.0360461922043118,0.0411238231811119,0.12,0.084,1
ANO4,0.0360631142067626,0.0386561494104056,0.133,0.094,1
IL13RA1,0.0360746374061092,0.0775815974843698,0.376,0.328,1
DST,0.0361036341031377,0.0993219148386231,0.847,0.815,1
TTC7B,0.0361321900944038,0.0344202823466528,0.083,0.053,1
VPS54,0.0361744563416076,0.0301677627836145,0.146,0.106,1
RUFY2,0.0361835817181052,0.0357494643244762,0.318,0.256,1
TTC21A,0.036204377555465,0.0244144334639904,0.033,0.015,1
DCLRE1A,0.036204377555465,0.0212093025150421,0.033,0.015,1
OSBPL9,0.0362260795351545,0.0458107734256094,0.373,0.31,1
NUMBL,0.0362320195511102,0.0399463334405717,0.196,0.15,1
GDPGP1,0.0362334646321475,0.00990974726110874,0.023,0.008,1
ESF1,0.0363159934920612,0.0576907897457535,0.406,0.343,1
PFKFB3,0.0363292897556741,0.022926601527055,0.121,0.084,1
VAT1,0.0363396512893416,0.0548606335291396,0.301,0.248,1
ENAH,0.0363612132184833,0.0575390669421156,0.521,0.47,1
RAB9A,0.0363997024891349,0.0436566796863855,0.363,0.304,1
MED8,0.0364030417732042,0.0607404611018348,0.339,0.285,1
THAP5,0.0364487525185754,0.055710351829672,0.308,0.257,1
SPTSSA,0.036490823750745,-0.0895637692214593,0.584,0.637,1
PARP3,0.0365305340902168,0.0241836376019051,0.052,0.028,1
ZDHHC6,0.0365808737750912,0.043229207920128,0.186,0.142,1
ZNF525,0.0365871406919054,0.0226279268935112,0.052,0.028,1
ARFGEF1,0.0365898812123623,0.0505874312247963,0.313,0.256,1
ARAP1,0.0365935391099565,0.0344988723216352,0.258,0.205,1
HDAC5,0.0365977708297878,0.0565517925039415,0.221,0.175,1
WDR37,0.0366243096177553,0.0294338760270834,0.101,0.068,1
SFPQ,0.0366775539442519,0.085461401100392,0.804,0.84,1
CNPY3,0.0367098098431306,0.059345489942028,0.371,0.318,1
PLPPR5,0.0367354979246917,0.0211884563700146,0.033,0.015,1
KLF13,0.0367371972102019,0.0805598426061678,0.479,0.434,1
GPX3,0.0367684456317909,-0.0731811439242834,0.06,0.091,1
ZNF879,0.0367724864131227,0.0228602083370748,0.028,0.012,1
SMIM13,0.0367831152177428,0.0341485621240261,0.15,0.109,1
ZGRF1,0.0367916202164031,0.0195663959981467,0.033,0.015,1
ANAPC7,0.0368242679979798,0.0405459137523283,0.215,0.167,1
QSER1,0.0368332551808449,0.0633888108603913,0.309,0.256,1
HTT,0.0368486274690527,-0.060618089592517,0.196,0.244,1
BTBD1,0.0368730357170159,0.0501212178565734,0.241,0.193,1
GPRC5B,0.036923611695014,0.0334436111702617,0.06,0.035,1
TET1,0.0369525517923599,0.038570447122959,0.223,0.173,1
CADM4,0.0369720673590668,0.0236936768869519,0.082,0.051,1
KIF1C,0.0370064146886209,0.063025084509774,0.28,0.231,1
ACACB,0.0370127163386411,0.0292439025549504,0.113,0.078,1
FBXL4,0.0370667394041609,0.0367364727584997,0.163,0.12,1
ZMYND11,0.0370847825931277,0.0621239101635181,0.423,0.368,1
ACIN1,0.0371217128780823,0.0583918715882857,0.471,0.404,1
GALM,0.0371621730741771,0.0156003731104797,0.126,0.087,1
NOP53,0.0371640951586997,0.0610937412475896,0.917,0.913,1
CRLF3,0.0371716633934851,0.0309275282838667,0.101,0.068,1
HBB,0.0371837540935453,-0.208917047869945,0.03,0.054,1
RPS3,0.0372091247154032,-0.0608027671780831,1,1,1
BTBD19,0.037286189773267,0.0377217238292365,0.077,0.048,1
TMSB4X,0.0372873958229764,-0.0599612662632909,1,1,1
AZIN1,0.0373034564373585,0.0795645886053225,0.419,0.365,1
PHACTR2,0.0373127886715032,0.0399423714047985,0.453,0.384,1
USP39,0.0373160374513607,0.0324168116139833,0.173,0.129,1
STIM1,0.0373480737627405,0.0380956337213101,0.165,0.122,1
AC087721.2,0.0373844811856777,0.0238859919765865,0.067,0.04,1
COX7B,0.037401551863353,-0.0898210560280723,0.799,0.845,1
FP565260.6,0.0374196614187428,0.0164085730555861,0.028,0.012,1
ATXN7L2,0.0375177155106695,0.0180096014261017,0.028,0.012,1
ARL8A,0.0375282254815684,0.0436059239483637,0.251,0.2,1
ARL8B,0.0375437603378842,0.0304098478147428,0.399,0.332,1
ATP6V0B,0.0375546944323766,-0.0727966172718487,0.774,0.83,1
CHID1,0.037566552240055,-0.0702038737800745,0.552,0.602,1
RUFY3,0.0376017296629571,0.0666349345963835,0.419,0.361,1
FARSB,0.037602058868648,0.0306573492886398,0.113,0.078,1
PPP6R3,0.0376530312760988,0.0525680614677805,0.278,0.228,1
RBM48,0.0376673226982076,0.0356840257222213,0.15,0.109,1
VMP1,0.0377057297262545,0.121929742531842,0.774,0.802,1
IL32,0.0377093382426254,0.137813954514739,0.677,0.672,1
TGS1,0.0377236624007121,0.0510005141570678,0.309,0.256,1
ATP9A,0.0377805686079766,0.0323826031131673,0.106,0.073,1
PLOD1,0.0378208209686905,0.0367422563481423,0.433,0.361,1
ZNF292,0.0378219502532821,0.0655880053757526,0.594,0.528,1
CCDC66,0.0378690790757507,0.021991117438474,0.428,0.355,1
ZNF423,0.0379240374393883,0.0431106753531664,0.098,0.066,1
ARMC8,0.0379488548703739,0.0337821834675907,0.17,0.127,1
CENPC,0.0379862020800729,0.0797440155162518,0.399,0.348,1
CNKSR2,0.0379946371938415,0.0195663959981467,0.028,0.012,1
CLASP1,0.0379975335706673,0.0429866597270387,0.183,0.139,1
H2BC21,0.0380165316342195,0.0306859882232735,0.04,0.02,1
CNFN,0.038027474500709,-0.0301812292936892,0.018,0.038,1
SEMA3C,0.0380903144686528,0.0892280923917163,0.263,0.215,1
TRMT2A,0.0381564670816145,0.0396543152017519,0.118,0.083,1
FOXRED2,0.0382138835614998,0.0287743419865781,0.06,0.035,1
DERL3,0.0382194031297994,0.056565791342038,0.128,0.091,1
ALG10B,0.0382235160758271,0.0271535358384896,0.06,0.035,1
PRR14L,0.0383171378677928,0.0569468542374746,0.241,0.195,1
CEBPA,0.0383474296897043,0.0292125716400626,0.103,0.069,1
CDKN1B,0.0383742276024301,0.0627732368181765,0.374,0.318,1
CASP6,0.0383796987044999,0.0507200941682509,0.138,0.101,1
DZIP1L,0.038445565108439,0.0264949629135299,0.101,0.068,1
ZC3HAV1,0.038460171562169,0.0494855233187045,0.411,0.353,1
PMS2,0.0384742067338226,0.0332313194806843,0.14,0.101,1
AMN1,0.0385547095256789,0.0264124361266635,0.101,0.068,1
GRIK3,0.0385838778216721,-0.0257263238745937,0.008,0.023,1
PLEKHO1,0.0385880275201729,0.0556653747820139,0.333,0.276,1
VPS53,0.0385904144046413,0.0570091676866065,0.21,0.167,1
TNPO3,0.0386301027713916,0.0451997008654422,0.201,0.157,1
NCBP2,0.0386737351491957,0.0490217545706649,0.441,0.376,1
ARV1,0.0386851955973713,0.0402645208556422,0.143,0.104,1
ATAT1,0.0386952931755808,0.0300250381705128,0.077,0.048,1
CHD7,0.0387088308167394,0.0301267934491557,0.068,0.041,1
PFDN1,0.0387380050045727,0.0327153690410073,0.434,0.363,1
RPUSD4,0.0387598343398813,0.0279975927980649,0.103,0.069,1
PARP4,0.0388029562259246,0.0302355777843186,0.251,0.2,1
ZNF721,0.0388838898057279,0.0749764260327791,0.281,0.234,1
FER,0.0389068492148352,0.0504969003434162,0.205,0.16,1
PRKAG1,0.0390034372796331,0.0439795216640773,0.243,0.191,1
RAB10,0.039007090914104,0.0341262827179943,0.619,0.556,1
PARPBP,0.0390282589325755,0.0273332465048013,0.053,0.03,1
PIGS,0.0390444821835187,0.0465934293140461,0.198,0.153,1
POLR2A,0.0390998909634399,0.0491865657554099,0.489,0.419,1
NFIB,0.0391216582998259,0.0552687815292683,0.131,0.094,1
SMPD4,0.0391764198322588,0.0370226613014637,0.156,0.116,1
BCL6,0.0392029542510177,0.041334986206659,0.215,0.167,1
DTD2,0.0392079958308456,0.0311693453676946,0.095,0.063,1
ATXN2L,0.0392332426877678,0.0505178151573797,0.263,0.211,1
C19orf33,0.0392436734684442,-0.0836016398186972,0.052,0.081,1
GFPT2,0.0392471071295508,0.0477350173247976,0.125,0.089,1
WIPF2,0.039290407646923,0.0503965368842337,0.241,0.195,1
WDR36,0.0392977546712628,0.0427950323114677,0.2,0.153,1
FBXO11,0.0393423452826338,0.0445702112738713,0.368,0.309,1
COX10,0.0393660569193631,0.0294658736135537,0.103,0.069,1
LRP5,0.039385829795834,0.038407810989215,0.1,0.068,1
RPL4,0.0394060410724761,0.0390130659018904,0.997,0.995,1
FXYD1,0.0394226074837214,-0.0406498409082459,0.557,0.644,1
MRPL4,0.0395142365377581,0.0484510932594416,0.368,0.307,1
INO80D,0.039563272674864,0.035541768093416,0.24,0.19,1
LRP12,0.0396146786930822,0.0431317828642751,0.178,0.135,1
PPP4R1,0.0396276388343718,0.0310420386567231,0.28,0.224,1
DIP2A,0.0396573977386878,0.0499297528058255,0.213,0.167,1
SAA2,0.0396587524812927,-0.440758893618134,0.083,0.119,1
FBXO3,0.039695975241351,0.0452285667257912,0.231,0.182,1
ECD,0.0397768280399814,0.0357235959891279,0.146,0.107,1
PFKL,0.0397786251399483,0.0429956944973522,0.413,0.351,1
LUM,0.0397944300761036,-0.134894878090798,0.963,0.954,1
FIP1L1,0.0398016678053968,0.0573030320845219,0.341,0.29,1
C8orf58,0.0398327379794006,0.0311344843064507,0.097,0.064,1
SEMA6D,0.0398736837113711,0.0251695662361155,0.075,0.046,1
STX3,0.0398834530131817,0.0373568663560837,0.141,0.102,1
GOLGA7,0.0398938140434626,0.065742106558894,0.451,0.394,1
FAM177A1,0.0399059259336275,-0.0427374480691016,0.534,0.599,1
GIMAP4,0.0399613038328845,0.0372284275735954,0.068,0.041,1
PRRC2A,0.0400037701201294,0.0360324964146109,0.359,0.302,1
ZNF407,0.0400259843489333,0.037802303392343,0.166,0.125,1
PRPF38B,0.0400395239425091,0.0871850171749092,0.574,0.554,1
CAPZA1,0.0400833967357286,0.0592265252460509,0.478,0.416,1
ZNF503,0.0401022901139205,0.1412870915445,0.587,0.578,1
NPAS3,0.040107201780155,0.0240086459135638,0.06,0.035,1
EIF5B,0.0401174353928708,0.0744197422045003,0.769,0.794,1
IREB2,0.0401938350729587,0.0510051152111693,0.276,0.224,1
ZBTB7A,0.0402127471927518,0.0879808862637234,0.579,0.55,1
BACE2,0.0403231128813506,0.0658729264070682,0.265,0.216,1
TM4SF1,0.040334957529474,0.00970449818833313,0.093,0.061,1
AGO2,0.0403446627862688,0.046659064415722,0.319,0.261,1
ANKZF1,0.0404338092477747,0.0343357287340496,0.143,0.104,1
SLC25A44,0.0404663858853163,0.0253001565400897,0.077,0.048,1
LGALS9,0.0405383889567981,0.0575703877859519,0.115,0.081,1
FOXC1,0.0405911373219748,0.0631897619088738,0.16,0.12,1
SLC25A25,0.0406785184547892,0.0508446659529027,0.195,0.152,1
MTCH2,0.0406830903338835,0.0450212913597261,0.275,0.221,1
APEH,0.0406939767586441,0.0421387780585321,0.176,0.134,1
FYN,0.0407318239198884,0.0634714671013978,0.334,0.281,1
TMED7,0.0407326356799312,0.0551845738149208,0.443,0.386,1
ATF7,0.040733430949882,0.0408693878671115,0.298,0.243,1
ZNF623,0.040743921536999,0.0311344843064507,0.097,0.064,1
TAPBPL,0.0407765206239539,0.0375146898490454,0.18,0.135,1
TTC13,0.0408440190471011,0.0177190837674654,0.053,0.03,1
USP3,0.0408650211775422,0.0313926265442565,0.248,0.196,1
SNX13,0.0408783579192116,0.0581766331651066,0.331,0.279,1
CLDN15,0.0408855029866242,0.0194405457058923,0.04,0.02,1
RANGAP1,0.0409047269798505,0.0354878742141681,0.148,0.109,1
TPST1,0.0409757959721423,-0.0778176475193048,0.516,0.576,1
LAMTOR2,0.0409787361772415,-0.0636500802585683,0.542,0.594,1
ESYT1,0.0409872376168591,0.0359493330064624,0.183,0.139,1
SRRM3,0.0409983898673637,0.0339081564220045,0.098,0.066,1
IAH1,0.0410024113471111,-0.0500353600620727,0.522,0.592,1
RNF187,0.0410432048778766,0.0398719872834271,0.474,0.404,1
AP3B1,0.0411034945422937,0.039664732537588,0.353,0.295,1
BBS12,0.0411211157695223,0.0241584006903969,0.047,0.025,1
GMEB1,0.041137947015751,0.0426231891149983,0.151,0.112,1
TRIM13,0.0411392157545035,0.0354807943425969,0.281,0.228,1
SPIN3,0.0411416377654324,0.030263958252882,0.062,0.036,1
POLR2J3.1,0.0412061339089882,0.029517271639881,0.381,0.317,1
CDK19,0.0412131240473313,0.0194583521322322,0.171,0.127,1
GDF11,0.0412183920415464,0.0492689762627961,0.225,0.177,1
MFF,0.0412508323353711,0.0420340362707479,0.388,0.325,1
RBBP4,0.0412664783144296,0.0647864351270292,0.488,0.427,1
MDFIC,0.0413295897487378,0.055806318817102,0.531,0.488,1
ZNF654,0.0413324378748595,0.0380533729299604,0.158,0.117,1
PHKG2,0.0413815100100983,0.0529228663861682,0.183,0.142,1
ATP13A2,0.0414541979104381,0.0301609238908311,0.07,0.043,1
COL4A1,0.0414695406758343,-0.121001552261895,0.912,0.929,1
DCLK1,0.0414952925503536,0.0423715144529186,0.183,0.139,1
ZNF789,0.0415390536703283,0.0194762154953678,0.047,0.025,1
MIEF1,0.0416219760751233,0.0354878742141681,0.16,0.119,1
SHC2,0.0416402803424804,0.0608932705029664,0.213,0.17,1
VAMP3,0.041664224267471,0.0155653749022323,0.441,0.368,1
SNRPG,0.0416886984005227,-0.0546201675430616,0.742,0.797,1
THAP7,0.0417127230349031,0.0390173036633108,0.268,0.215,1
UBE2T,0.0417288778532565,-0.024814896892238,0.028,0.051,1
SCAMP1,0.0417641585539299,0.0546302267104724,0.285,0.238,1
PPP1R11,0.0417646429069404,0.0548652700527361,0.256,0.21,1
PRDM4,0.0417700296537424,0.0261426689341131,0.118,0.083,1
TPM1,0.0418477721817348,-0.0812836449568208,0.845,0.875,1
SLC17A5,0.0418966155795761,0.0350283765096178,0.171,0.129,1
GLS,0.041927400717695,0.0995704199583886,0.564,0.545,1
BCL2L11,0.0419367956130419,0.0323826031131674,0.143,0.104,1
MAN2C1,0.0420021619400813,0.0354489804749293,0.16,0.119,1
C11orf96,0.0420043077539232,0.336496361689501,0.775,0.814,1
MGME1,0.0420130290978116,0.0466985535578584,0.201,0.157,1
IPP,0.0420348976052383,0.0361665347786272,0.133,0.096,1
SIRPG,0.0421390204131934,0.0196951182721377,0.02,0.007,1
KMT5C,0.0421486312708824,0.0313452586218047,0.088,0.058,1
KDM4B,0.0421530900083028,0.041334986206659,0.241,0.193,1
SPIN1,0.0421535344564688,0.087761988329751,0.544,0.518,1
PRKG1,0.0421617460763592,0.0776298498239164,0.384,0.33,1
FUT10,0.0422534034616279,0.0395588442812078,0.205,0.158,1
KBTBD11,0.0423071162470323,0.0148210225138923,0.02,0.007,1
CUTA,0.0423768822432046,-0.0715847803502532,0.834,0.886,1
CMPK1,0.0423800609671368,0.0573185543104094,0.621,0.589,1
TSR1,0.0423917121843198,0.0493776454336346,0.233,0.186,1
RAB28,0.042480960660139,0.0428905807115824,0.198,0.153,1
ZNF91,0.04250177678693,0.0302132238727185,0.339,0.279,1
HR,0.0425063688137241,0.0268902393651412,0.078,0.05,1
TERF2IP,0.0425277148458905,0.0574366476350557,0.775,0.766,1
FRMD4A,0.0425815172103755,0.0302639582528821,0.123,0.087,1
POLR2I,0.0426201442250282,-0.0678650860239182,0.602,0.673,1
GAS6,0.0426333681111539,-0.0716195441303709,0.72,0.785,1
TSHZ1,0.0426902267289662,0.0490566034202369,0.286,0.234,1
B3GALNT1,0.042697560593509,0.0316779311088125,0.131,0.094,1
SEPTIN10,0.0427067972307021,0.0699518829289855,0.453,0.401,1
LSMEM1,0.0427758698905356,0.0148103601690295,0.02,0.007,1
SGCB,0.0427780980556795,0.0605294505716264,0.619,0.579,1
PIGC,0.0428143504717238,0.0316931424321216,0.243,0.191,1
PIK3C2B,0.0428186052864768,0.0131830205096541,0.02,0.007,1
ARVCF,0.0428186052864768,0.0131830205096541,0.02,0.007,1
BLOC1S5,0.0428998684355215,0.0503251404411741,0.215,0.17,1
TMEM237,0.0429091134916272,0.0348414688955396,0.18,0.135,1
MAST4,0.0429210906724206,0.0327643156188866,0.146,0.107,1
SLC25A39,0.0429504982884695,-0.0659194410578927,0.201,0.246,1
GEMIN8,0.0429734377368048,0.0389220209959967,0.136,0.099,1
HK1,0.043052539954987,0.0494636703544456,0.29,0.239,1
TMEM258,0.0430652790423849,-0.0639422921268558,0.933,0.942,1
CCT6A,0.0430683098591442,-0.0568895241298865,0.656,0.728,1
PRPF3,0.04308651570209,0.0221165306825687,0.195,0.149,1
CCDC130,0.0431397528731938,0.0285645804846358,0.275,0.219,1
ARHGEF12,0.0431525037893681,0.0613948768480552,0.426,0.37,1
SPRED2,0.0432164423672748,0.0475057646873881,0.14,0.102,1
MGP,0.0432765036243572,0.0818087408783352,0.993,0.987,1
CELSR1,0.0433169339034613,0.029957726433003,0.08,0.051,1
ZMYM3,0.0433431081467397,0.0310650798659266,0.1,0.068,1
CTU2,0.043350332915334,0.0306573492886398,0.12,0.084,1
EMD,0.0433812250260579,0.0465672381051239,0.331,0.277,1
POC5,0.0433968895480494,0.0283940044568204,0.08,0.051,1
ARHGAP29,0.0433985816480423,0.0962188527197568,0.344,0.304,1
AKAP7,0.0434190860037454,0.0400337498486873,0.148,0.109,1
CLASP2,0.043425405719098,0.0453009292912204,0.198,0.153,1
IL11,0.043596164012971,0.0629434640719709,0.042,0.021,1
IL19,0.0436275011417633,0.051702723495401,0.065,0.04,1
ZNF90,0.0436515106893429,0.0115056662341491,0.035,0.017,1
FAM161B,0.0437188266300617,0.0345008936649999,0.082,0.053,1
UHRF2,0.0437285579302766,0.040075808183604,0.22,0.173,1
TRIP12,0.0437324090258481,0.0734850477852466,0.516,0.472,1
SMNDC1,0.0437535774559747,0.0417810059622892,0.323,0.266,1
NOLC1,0.0437869802142562,0.0262803957531857,0.248,0.196,1
SNRPD1,0.0438731323396205,-0.0766338367238307,0.612,0.68,1
TSPAN2,0.0438815024210837,0.0260131548276875,0.03,0.013,1
RNASE1,0.0438841357779847,0.06823991300402,0.025,0.01,1
CLDND1,0.0438889941542296,0.0656290457772975,0.406,0.353,1
NME2,0.0439087349316719,0.054426207531962,0.213,0.17,1
RAPGEF2,0.0439401368154573,0.0278387471607441,0.18,0.135,1
TRGC2,0.0440531834194734,0.0323826031131673,0.03,0.013,1
WDR92,0.044054861441889,0.0295624499813916,0.1,0.068,1
CLEC2D,0.0440625617424954,0.0326940164130319,0.128,0.091,1
NFXL1,0.0440667726067973,0.05235757132181,0.168,0.129,1
ZRANB1,0.0440748079271032,0.0466529289570657,0.26,0.211,1
PRPS2,0.044078087805514,0.0369951574165382,0.191,0.147,1
BASP1,0.0440868021352015,-0.0128159574447755,0.481,0.558,1
SUSD1,0.0440978254410262,-0.0259329057762345,0.047,0.074,1
ZBED3,0.044162576659818,0.035763280725235,0.143,0.104,1
DNAJA3,0.0441896680862904,0.0507200941682509,0.135,0.099,1
TUBA1C,0.0441961624499485,0.030735970104852,0.404,0.343,1
CYP27A1,0.0442223485532283,0.0436744487483491,0.168,0.127,1
FAM120C,0.0442418528658625,0.0390567102008606,0.083,0.054,1
TIA1,0.0442503433211001,0.0499800273407069,0.418,0.36,1
LRRC49,0.0442975874386372,0.0286345909493866,0.141,0.102,1
RNF181,0.0442995099007398,-0.0744517998304111,0.526,0.579,1
CEP57L1,0.0443416431444934,0.0438079121926196,0.198,0.155,1
USF2,0.0443505610848733,0.0491070460543621,0.348,0.295,1
FASTKD1,0.0443950312246853,0.0242343529417847,0.048,0.026,1
CNBP,0.0444019206588757,0.0628567627757324,0.913,0.913,1
AC068580.4,0.0444338079900506,0.00663352349563388,0.007,0,1
HTR2A,0.0444338079900506,0.00663352349563388,0.007,0,1
NPR1,0.0444340277630829,0.00828505153410686,0.007,0,1
SLC39A2,0.0444340277630829,0.00828505153410686,0.007,0,1
AL355916.3,0.0444340277630829,0.00828505153410686,0.007,0,1
ARHGEF15,0.0444340277630829,0.00828505153410686,0.007,0,1
MS4A4A,0.044434137649687,0.0148640226321493,0.007,0,1
POU2F2,0.0444507167190443,0.0318155489443009,0.055,0.031,1
TRIM8,0.0444708525901671,0.0485062650209717,0.458,0.406,1
ARHGEF5,0.0444835047696902,0.0248392294166113,0.098,0.066,1
